utterance_id,subject,azimuth1,azimuth2,elevation1,elevation2,elevation_index1,elevation_index2
016a0113_0.97275_20ra0106_-0.97275.wav,subject12,0,-20,197,180,43,40
20fa0112_1.6865_20da010u_-1.6865.wav,subject147,35,-55,28,73,13,21
026c021e_1.3611_404c020a_-1.3611.wav,subject147,-65,80,39,203,15,44
01do030g_2.4311_209o0102_-2.4311.wav,subject147,25,40,45,146,16,34
20qa010g_2.0576_20uc010a_-2.0576.wav,subject165,0,55,231,146,49,34
20lc0109_1.8336_01kc020o_-1.8336.wav,subject17,-40,0,39,6,15,9
40fc020t_1.8215_01na010c_-1.8215.wav,subject158,-20,-65,-39,107,1,27
014a010s_0.88763_20la0106_-0.88763.wav,subject155,-25,0,180,84,40,23
013o0305_1.374_20la010g_-1.374.wav,subject40,35,5,-34,0,2,8
020o030e_0.57864_01ea010l_-0.57864.wav,subject158,-55,-20,79,169,22,38
20ja0112_0.26601_02ba010z_-0.26601.wav,subject165,30,-20,96,56,25,18
01ga010c_1.2586_020a010q_-1.2586.wav,subject165,65,-35,0,208,8,45
405a010v_2.1053_209c0109_-2.1053.wav,subject03,65,-10,-28,23,3,12
20ja010v_0.9161_015a010u_-0.9161.wav,subject155,-5,-20,141,191,33,42
01va010d_0.13096_40oo030x_-0.13096.wav,subject155,30,-10,225,124,48,30
406a010d_1.173_01to030m_-1.173.wav,subject17,-5,-55,56,231,18,49
40ko0313_2.1364_019c020u_-2.1364.wav,subject40,-45,-35,-28,180,3,40
40ko030t_2.4081_40ac020f_-2.4081.wav,subject158,-55,25,96,152,25,35
012c021d_1.845_20po010q_-1.845.wav,subject03,-20,-80,51,-34,17,2
401o030m_1.79_20eo0105_-1.79.wav,subject158,-20,-5,152,180,35,40
40jc021e_1.6499_01ba010f_-1.6499.wav,subject126,40,30,73,219,21,47
026o030i_1.1387_01xo030x_-1.1387.wav,subject03,55,10,90,-11,24,6
01so030j_0.93929_405a010z_-0.93929.wav,subject03,15,-25,158,191,36,42
01fa010p_0.37737_01cc020a_-0.37737.wav,subject158,-65,10,96,-6,25,7
01uc020s_1.8001_40ko0301_-1.8001.wav,subject12,10,55,-17,68,5,20
206o0109_1.4487_016a010t_-1.4487.wav,subject158,-10,-40,84,113,23,28
20ec010i_1.7898_40ba010v_-1.7898.wav,subject165,5,55,203,107,44,27
01po030g_1.6447_40fo031d_-1.6447.wav,subject12,-5,-65,129,73,31,21
401a010o_1.7992_20oa0107_-1.7992.wav,subject155,-40,20,141,62,33,19
20sa010c_0.74372_20lo010a_-0.74372.wav,subject03,40,55,68,-23,20,4
01qa010l_1.1377_20go0103_-1.1377.wav,subject03,-55,-5,51,84,17,23
20va010n_1.1979_20dc0102_-1.1979.wav,subject147,35,-45,129,-45,31,0
407o030f_0.73895_204o0107_-0.73895.wav,subject155,40,-25,141,-45,33,0
01ac020p_1.8529_01xa0113_-1.8529.wav,subject147,80,20,174,6,39,9
029o0312_1.8548_01fa010k_-1.8548.wav,subject12,-5,-35,191,62,42,19
204o010d_1.8887_01ua0109_-1.8887.wav,subject12,10,65,34,135,14,32
01xo030l_2.4855_20ao010d_-2.4855.wav,subject17,-55,-25,169,197,38,43
01do0316_1.6308_023c020g_-1.6308.wav,subject17,-45,-65,118,11,29,10
20va0104_1.7995_011o0309_-1.7995.wav,subject12,20,-45,17,163,11,37
01rc0213_0.31617_20kc010k_-0.31617.wav,subject147,20,-30,219,39,47,15
40fo030a_2.3746_01ba0110_-2.3746.wav,subject158,25,-10,90,107,24,27
40pc021a_0.64813_02ca010c_-0.64813.wav,subject155,35,-25,203,152,44,35
013o0316_1.8385_20tc0107_-1.8385.wav,subject147,35,0,113,79,28,22
02ao0315_2.1154_40ao030w_-2.1154.wav,subject12,20,-65,28,62,13,19
20ao0106_1.4584_40ea010j_-1.4584.wav,subject158,55,-55,56,-39,18,1
20bo010q_0.25689_209o010l_-0.25689.wav,subject40,-40,-45,135,6,32,9
015c021d_2.0206_206a0103_-2.0206.wav,subject03,-10,30,191,17,42,11
205c010m_1.9941_40ja0108_-1.9941.wav,subject12,-5,25,73,56,21,18
40oo030l_0.70209_022o0308_-0.70209.wav,subject155,-45,-80,62,34,19,14
20fa010l_2.1643_40oc020n_-2.1643.wav,subject17,15,-55,45,-17,16,5
026a010i_2.2957_02dc020i_-2.2957.wav,subject165,80,45,-23,129,4,31
018c0203_2.0993_40ao0303_-2.0993.wav,subject40,5,10,203,51,44,17
016c0204_1.6794_20pc010m_-1.6794.wav,subject40,-25,65,124,-28,30,3
02bc020u_0.77074_401a0103_-0.77074.wav,subject165,-5,40,163,17,37,11
01sc020q_1.2122_01wc021a_-1.2122.wav,subject147,-20,-45,-6,113,7,28
20nc010a_1.4112_40da010s_-1.4112.wav,subject12,30,-65,56,129,18,31
02dc020v_0.56491_01mc020u_-0.56491.wav,subject158,25,80,28,113,13,28
01aa0110_0.47944_015o0307_-0.47944.wav,subject158,5,30,163,6,37,9
205c010m_1.5824_403a010a_-1.5824.wav,subject126,25,20,141,79,33,22
01rc0202_0.78724_40ba010j_-0.78724.wav,subject155,-10,45,225,45,48,16
027o030j_1.1494_021c020k_-1.1494.wav,subject165,-40,0,163,39,37,15
01ka010m_2.2834_01la0105_-2.2834.wav,subject126,45,65,231,-39,49,1
01tc020i_0.40756_20vo010o_-0.40756.wav,subject12,45,-80,-11,146,6,34
20ta010z_0.16658_40io030f_-0.16658.wav,subject147,20,10,219,186,47,41
01ga0107_0.25141_20mo0107_-0.25141.wav,subject165,20,25,186,107,41,27
40po030g_0.4064_029o030f_-0.4064.wav,subject155,-10,0,-39,146,1,34
20mo0106_2.4574_01bo030k_-2.4574.wav,subject165,-15,40,118,-45,29,0
40da010j_0.080948_204a0110_-0.080948.wav,subject158,-45,-25,17,45,11,16
40ma010m_1.8222_01xc0217_-1.8222.wav,subject40,-10,-15,73,-45,21,0
20pa0111_1.1825_01so030z_-1.1825.wav,subject17,-80,0,90,73,24,21
409c021g_1.6924_20co0108_-1.6924.wav,subject03,65,35,56,17,18,11
02cc0210_0.13288_01ec020t_-0.13288.wav,subject40,-15,45,-39,79,1,22
408o0306_1.1378_20fc010i_-1.1378.wav,subject40,-45,20,169,197,38,43
01qc020j_0.51309_40dc020d_-0.51309.wav,subject147,5,-10,129,-17,31,5
401c0210_1.1397_01ma0105_-1.1397.wav,subject147,-5,-20,34,203,14,44
20ra010q_1.535_011o0305_-1.535.wav,subject147,30,20,135,219,32,47
02ec0215_0.68945_408o0310_-0.68945.wav,subject158,40,65,34,174,14,39
01xa0109_0.98095_01wa0106_-0.98095.wav,subject165,-40,-35,17,152,11,35
40la0110_1.7149_407o0314_-1.7149.wav,subject158,-15,35,90,113,24,28
021o0303_1.0047_405a010z_-1.0047.wav,subject17,15,45,208,0,45,8
40io0311_1.1353_01oa0111_-1.1353.wav,subject147,65,10,51,28,17,13
01jc020c_1.2624_404o0307_-1.2624.wav,subject147,65,-45,34,214,14,46
018c020x_1.9361_405c0205_-1.9361.wav,subject155,-45,10,-23,129,4,31
01so030t_2.1078_02do0311_-2.1078.wav,subject155,45,10,174,225,39,48
02cc020h_0.87387_40nc020r_-0.87387.wav,subject165,10,-20,-11,113,6,28
020o030w_1.232_20kc010l_-1.232.wav,subject12,-80,10,208,-39,45,1
012a0114_2.081_01ra010y_-2.081.wav,subject12,35,-15,90,203,24,44
209a010u_0.77727_01ic0217_-0.77727.wav,subject126,65,-40,11,124,10,30
02eo0316_1.7437_207o010o_-1.7437.wav,subject40,0,-80,231,17,49,11
204c010j_2.2487_024c0214_-2.2487.wav,subject17,-40,-30,107,118,27,29
023a0107_0.57626_01ic020t_-0.57626.wav,subject147,15,-65,113,-28,28,3
20go010p_1.8728_40go030k_-1.8728.wav,subject165,-80,-35,186,34,41,14
022c020p_0.069415_01nc020e_-0.069415.wav,subject17,40,10,203,39,44,15
40pc020b_0.81557_20qo010i_-0.81557.wav,subject40,-25,0,-45,62,0,19
20do0107_1.7536_01pc0215_-1.7536.wav,subject155,65,-65,45,-23,16,4
40jo031b_1.4608_01lo030u_-1.4608.wav,subject40,10,-5,186,-28,41,3
011o031b_0.76857_02ao0306_-0.76857.wav,subject40,10,35,208,231,45,49
208o010p_1.5079_02co030u_-1.5079.wav,subject147,35,65,169,68,38,20
20bc010n_1.7899_20fo010h_-1.7899.wav,subject147,0,35,219,186,47,41
206a010p_0.62762_012c020l_-0.62762.wav,subject126,55,15,17,113,11,28
20qo010d_1.4974_020o030s_-1.4974.wav,subject17,-20,15,-45,-28,0,3
40ao0308_1.1135_20oc0105_-1.1135.wav,subject165,-30,45,174,163,39,37
20co0107_0.10294_20ba010j_-0.10294.wav,subject155,40,-45,146,68,34,20
404c020a_2.3224_01to0318_-2.3224.wav,subject12,35,-10,28,-6,13,7
40mo0318_2.0453_407c020k_-2.0453.wav,subject126,80,5,208,152,45,35
406o0305_2.4502_01la010u_-2.4502.wav,subject40,-80,40,214,90,46,24
01la010s_0.17425_20uo010n_-0.17425.wav,subject40,55,-65,113,23,28,12
20qa010c_1.9283_20nc0105_-1.9283.wav,subject165,-15,40,107,79,27,22
01gc020h_1.8347_205o010a_-1.8347.wav,subject03,5,25,107,174,27,39
021o031e_0.89312_40lc020d_-0.89312.wav,subject126,45,5,51,90,17,24
027a010i_0.80768_02ea0109_-0.80768.wav,subject126,55,65,158,39,36,15
020o030x_1.669_40oo030i_-1.669.wav,subject40,20,-65,62,124,19,30
01xc020x_0.36946_20ko010o_-0.36946.wav,subject40,-15,25,197,62,43,19
20na010e_1.6568_014o0308_-1.6568.wav,subject165,40,25,84,219,23,47
01wo0315_1.736_012c021d_-1.736.wav,subject03,-45,35,107,-11,27,6
409o0303_1.5648_20vc010a_-1.5648.wav,subject40,-80,65,-45,135,0,32
01lo030y_0.40799_017c021a_-0.40799.wav,subject03,-55,-45,45,96,16,25
01rc021c_1.2164_40gc020v_-1.2164.wav,subject03,-35,5,113,11,28,10
01ec020y_1.6442_01zo030g_-1.6442.wav,subject155,20,-25,90,101,24,26
20ka010d_1.6728_20ja010m_-1.6728.wav,subject147,-45,45,152,124,35,30
40fc020n_1.0118_405o030z_-1.0118.wav,subject155,65,20,197,214,43,46
01yo0311_0.11074_20hc010n_-0.11074.wav,subject17,-80,-30,197,191,43,42
20tc0102_0.14608_20ra010b_-0.14608.wav,subject03,80,-45,84,101,23,26
20oc0105_0.19566_027c020j_-0.19566.wav,subject165,45,40,23,225,12,48
025o0318_1.8208_01na0114_-1.8208.wav,subject12,-65,20,-39,208,1,45
40dc020m_0.50485_20gc010d_-0.50485.wav,subject40,-45,-10,180,141,40,33
20fo010b_0.0030764_206a0106_-0.0030764.wav,subject17,-20,-5,225,124,48,30
01zo031a_1.9581_02ca0113_-1.9581.wav,subject12,-15,55,11,39,10,15
40aa010a_1.6884_206a010u_-1.6884.wav,subject158,15,-45,124,39,30,15
01qa010z_1.6348_40oc0203_-1.6348.wav,subject03,10,-45,135,-23,32,4
02ca010g_1.7364_01nc020e_-1.7364.wav,subject126,-45,20,73,62,21,19
02ac021d_2.031_20vo0109_-2.031.wav,subject158,15,30,11,79,10,22
023c020d_1.1166_027o0314_-1.1166.wav,subject155,0,45,23,203,12,44
20aa010f_1.5133_01vc020g_-1.5133.wav,subject03,30,5,129,28,31,13
40ko0313_1.9445_01to030k_-1.9445.wav,subject40,25,30,45,219,16,47
40pa0101_1.1087_40ea0107_-1.1087.wav,subject126,-35,65,-23,-39,4,1
027o0314_1.0801_403a0107_-1.0801.wav,subject17,45,-65,68,129,20,31
40ic020n_2.3178_02dc0201_-2.3178.wav,subject147,35,-40,-28,17,3,11
40ic0210_1.4724_209a010u_-1.4724.wav,subject126,-45,-35,28,163,13,37
20da010p_2.1179_40kc020t_-2.1179.wav,subject147,15,20,-17,191,5,42
20ta0107_2.2301_014a010i_-2.2301.wav,subject03,-25,-35,62,79,19,22
40mc020n_1.4982_015a0106_-1.4982.wav,subject126,20,40,-28,51,3,17
01aa0108_1.9328_20aa010b_-1.9328.wav,subject17,55,30,-23,146,4,34
407c020a_1.5455_01rc021c_-1.5455.wav,subject155,25,55,169,28,38,13
40ma0101_0.030436_20sc0103_-0.030436.wav,subject155,55,5,-34,-17,2,5
01to030l_0.74675_01ao030x_-0.74675.wav,subject165,-25,-5,-34,219,2,47
20tc010l_1.7365_20kc0105_-1.7365.wav,subject155,-35,0,17,180,11,40
20oo010c_0.42048_026a010k_-0.42048.wav,subject165,-15,55,56,169,18,38
40gc0211_0.71182_20ma010e_-0.71182.wav,subject12,20,30,-6,-34,7,2
01gc020o_1.5635_405o030o_-1.5635.wav,subject12,20,-55,141,56,33,18
20qc0106_0.23217_20mo010k_-0.23217.wav,subject40,80,30,225,39,48,15
403a0101_2.3502_208o0106_-2.3502.wav,subject126,-10,-15,84,197,23,43
02ac020z_1.4686_20ua010l_-1.4686.wav,subject158,20,45,84,56,23,18
015o030t_0.56529_01ao030q_-0.56529.wav,subject147,-65,-25,45,-28,16,3
01zo030n_1.3602_40ha0103_-1.3602.wav,subject155,0,20,107,62,27,19
20bc0101_1.9875_018c020o_-1.9875.wav,subject155,40,-25,203,0,44,8
407c0206_0.76016_40go030u_-0.76016.wav,subject03,65,-20,79,-11,22,6
01mo0319_0.20549_016o0311_-0.20549.wav,subject126,0,40,11,124,10,30
01qc020j_1.2769_029c021g_-1.2769.wav,subject03,-40,-25,-17,124,5,30
02co031e_0.50997_01qc020h_-0.50997.wav,subject126,-35,10,169,-17,38,5
016o0313_0.73252_20ga010u_-0.73252.wav,subject158,-10,15,96,152,25,35
407c020s_1.8111_01kc020m_-1.8111.wav,subject155,0,35,-28,180,3,40
20lo0102_2.0363_206a010l_-2.0363.wav,subject12,-65,-5,141,219,33,47
207o010o_0.48774_02dc020r_-0.48774.wav,subject12,25,-80,180,146,40,34
20ec010n_2.0075_02aa0108_-2.0075.wav,subject165,0,25,-17,-23,5,4
20fc010i_0.23666_011a0112_-0.23666.wav,subject155,35,30,34,0,14,8
01ko030v_1.4116_013o0313_-1.4116.wav,subject12,-10,-80,135,158,32,36
02ec020a_0.8692_20ea010z_-0.8692.wav,subject155,-80,65,-6,-39,7,1
20ea010u_2.0687_40oa010j_-2.0687.wav,subject147,55,-25,-34,214,2,46
403c020f_0.14942_408o030l_-0.14942.wav,subject40,40,55,152,101,35,26
01oa010w_2.1666_012a0103_-2.1666.wav,subject03,-10,15,17,23,11,12
205o010f_0.10094_020o030w_-0.10094.wav,subject03,-20,-55,73,135,21,32
020a010g_0.1239_40eo030d_-0.1239.wav,subject126,15,-40,-34,51,2,17
01dc020u_2.4194_01ic0217_-2.4194.wav,subject40,15,-15,96,28,25,13
01so0310_0.67329_01ga0107_-0.67329.wav,subject126,-40,-10,-17,118,5,29
01po030n_0.90085_01ia010x_-0.90085.wav,subject165,80,20,191,197,42,43
403c020s_1.8533_01wa010f_-1.8533.wav,subject17,25,40,0,113,8,28
40mc0215_0.46044_40no0314_-0.46044.wav,subject147,30,-80,56,141,18,33
20ua010o_2.3164_016c020v_-2.3164.wav,subject155,-65,40,51,73,17,21
02bc0205_2.2788_405o030t_-2.2788.wav,subject165,-30,-65,107,141,27,33
021c020n_2.1593_01la0105_-2.1593.wav,subject147,30,-15,158,-39,36,1
01oa0107_1.1957_206a010j_-1.1957.wav,subject17,45,25,163,186,37,41
206o010d_1.4844_406c020b_-1.4844.wav,subject40,15,-10,203,-17,44,5
20mo010q_2.2343_01ra0111_-2.2343.wav,subject40,-80,-30,0,23,8,12
01pa010d_1.9628_018o030i_-1.9628.wav,subject126,20,-20,84,-34,23,2
20ac010f_0.89553_20vc010e_-0.89553.wav,subject158,-20,25,-6,186,7,41
20nc010l_2.1155_20co010a_-2.1155.wav,subject12,5,-45,6,28,9,13
01ka010q_0.4494_02bo0305_-0.4494.wav,subject126,-5,40,152,0,35,8
206o010o_1.5093_40dc021e_-1.5093.wav,subject126,0,-65,-17,219,5,47
401c0202_1.0686_02do0318_-1.0686.wav,subject165,-80,-40,203,0,44,8
017o030o_1.6721_01wa010s_-1.6721.wav,subject12,35,-45,225,107,48,27
40da010a_2.4145_20da0105_-2.4145.wav,subject147,-20,-15,-17,129,5,31
40eo0306_1.8158_021c020v_-1.8158.wav,subject40,-10,65,6,107,9,27
01nc0201_0.52445_022a0109_-0.52445.wav,subject147,30,-30,-11,141,6,33
027c0201_2.1232_01qa010d_-2.1232.wav,subject147,80,-80,56,135,18,32
20ac0105_2.1444_01dc020u_-2.1444.wav,subject155,-5,-45,174,180,39,40
20oc0105_1.3591_20lo010b_-1.3591.wav,subject147,-45,45,34,17,14,11
01xo0314_0.40445_20ta010t_-0.40445.wav,subject17,-20,15,51,146,17,34
018o030w_0.19818_204c0107_-0.19818.wav,subject155,-10,-25,-45,225,0,48
204c010k_1.0738_40kc020k_-1.0738.wav,subject147,-30,65,-6,17,7,11
012c020t_2.1163_01ta0109_-2.1163.wav,subject03,55,40,34,56,14,18
019a010q_0.89586_205a0104_-0.89586.wav,subject40,-80,45,225,197,48,43
01qc020z_2.2445_01gc020g_-2.2445.wav,subject03,-30,15,-28,79,3,22
01mc0213_1.9743_20oa0113_-1.9743.wav,subject155,45,40,113,84,28,23
028c021c_1.5127_016o030l_-1.5127.wav,subject03,40,20,197,28,43,13
20va0109_1.308_01qo030m_-1.308.wav,subject17,-15,-55,129,11,31,10
40lc020y_1.6915_01ga0106_-1.6915.wav,subject12,-15,20,39,107,15,27
01do030t_0.3718_01zo0318_-0.3718.wav,subject165,-30,-15,124,197,30,43
02ca0112_0.35775_01oa0108_-0.35775.wav,subject147,-25,-35,39,90,15,24
011a010i_0.85584_01na010w_-0.85584.wav,subject165,55,-5,158,191,36,42
40hc020f_1.5331_01uo031b_-1.5331.wav,subject03,30,55,51,-28,17,3
20jc010c_0.18154_20mc0101_-0.18154.wav,subject155,65,45,180,90,40,24
01la010e_1.0398_01jo030f_-1.0398.wav,subject03,15,-5,-39,225,1,48
01ya010d_2.3448_20bc010l_-2.3448.wav,subject12,-45,-80,-28,45,3,16
209a010a_1.5462_01ea010i_-1.5462.wav,subject12,-25,0,-17,62,5,19
403c0202_1.1801_40jc020a_-1.1801.wav,subject158,80,65,51,113,17,28
026c020o_0.048708_020c020y_-0.048708.wav,subject03,-5,-10,28,158,13,36
40ao030y_0.12094_40ea0107_-0.12094.wav,subject40,-65,45,73,203,21,44
01zc020t_1.8808_01qa0111_-1.8808.wav,subject165,25,80,45,-6,16,7
01ga010p_2.075_209o010o_-2.075.wav,subject17,-5,-40,-23,208,4,45
017o031a_0.7917_01ma010c_-0.7917.wav,subject126,-55,10,17,135,11,32
01wo030i_0.4418_01jc021e_-0.4418.wav,subject158,-20,-10,203,-17,44,5
01go031g_0.91568_011o030q_-0.91568.wav,subject158,-80,-15,90,17,24,11
20ro010r_0.015017_20vo0109_-0.015017.wav,subject165,10,30,56,186,18,41
017o0302_0.74593_012a010i_-0.74593.wav,subject17,80,-55,-17,141,5,33
016c020b_0.64717_021c0206_-0.64717.wav,subject165,-45,-55,158,135,36,32
01uc0205_0.99656_20ra010o_-0.99656.wav,subject126,-15,45,174,34,39,14
012c021b_0.10415_20sa0104_-0.10415.wav,subject158,35,65,45,101,16,26
01ko030z_1.0143_20qc010f_-1.0143.wav,subject158,40,-30,51,-6,17,7
01fo0303_1.8005_01qo030t_-1.8005.wav,subject17,25,0,-6,219,7,47
20uc010a_0.80164_20da0105_-0.80164.wav,subject126,55,-80,118,-11,29,6
40ho030z_2.2516_015c020l_-2.2516.wav,subject155,35,45,180,-28,40,3
40bo030f_1.9003_024c020j_-1.9003.wav,subject158,-65,-20,203,158,44,36
408a010r_0.60138_40ec020v_-0.60138.wav,subject155,0,55,-45,135,0,32
204o0107_1.0439_020o030a_-1.0439.wav,subject12,-45,-80,0,146,8,34
015c0207_1.1641_208o010l_-1.1641.wav,subject03,-25,10,-11,186,6,41
40da010a_0.54565_40lo0310_-0.54565.wav,subject126,-65,-80,124,219,30,47
01go030q_1.919_403c0212_-1.919.wav,subject165,30,20,62,174,19,39
018c020o_2.0035_20sa010v_-2.0035.wav,subject165,-30,-55,73,152,21,35
01fo0304_0.26493_20lo010m_-0.26493.wav,subject17,-55,65,118,62,29,19
40lo030p_1.444_206a010x_-1.444.wav,subject17,-25,15,23,219,12,47
01yc021f_0.25121_40bc0203_-0.25121.wav,subject12,-40,65,219,135,47,32
01kc020s_0.9508_20tc010f_-0.9508.wav,subject158,35,-20,225,-34,48,2
40cc0219_2.0736_40lo0319_-2.0736.wav,subject17,55,0,141,45,33,16
01ac020j_0.38522_40co0312_-0.38522.wav,subject17,30,80,152,96,35,25
208a010h_0.45811_013a010v_-0.45811.wav,subject126,-35,25,152,129,35,31
01la0113_0.41193_20ka010g_-0.41193.wav,subject147,35,-5,180,62,40,19
20ko010o_2.2194_20rc0104_-2.2194.wav,subject155,-30,45,-23,124,4,30
20ba010j_0.097486_02ec0207_-0.097486.wav,subject40,-45,-30,-17,135,5,32
20no0101_0.7177_403a010k_-0.7177.wav,subject126,15,-20,101,34,26,14
20ga0114_0.1946_40fo0310_-0.1946.wav,subject147,35,-80,39,56,15,18
011a010d_0.54422_20do010c_-0.54422.wav,subject40,-30,40,56,174,18,39
01jc020f_0.0050422_20ec0109_-0.0050422.wav,subject158,-40,-65,-34,208,2,45
40oa010i_0.66261_013c0207_-0.66261.wav,subject158,-40,-65,39,225,15,48
20do010d_0.75175_20nc010d_-0.75175.wav,subject17,15,-80,169,231,38,49
01yo0305_1.23_40bo030q_-1.23.wav,subject12,15,25,-45,186,0,41
01ta010h_0.2978_40dc020z_-0.2978.wav,subject126,40,45,23,101,12,26
01to0313_2.1501_40ao0303_-2.1501.wav,subject40,65,0,-39,174,1,39
20uo0107_0.50805_406o030v_-0.50805.wav,subject158,40,-40,129,39,31,15
015a0109_0.67597_01pa0105_-0.67597.wav,subject155,20,0,73,23,21,12
40ko0302_1.3844_02ca010z_-1.3844.wav,subject12,40,35,-6,124,7,30
40kc0201_2.0313_011c020e_-2.0313.wav,subject165,80,-25,158,135,36,32
20ga010c_0.42033_01ao0312_-0.42033.wav,subject165,-40,-55,124,152,30,35
40io030c_1.775_012a010e_-1.775.wav,subject165,5,-45,23,11,12,10
20ua010r_1.0269_01fo030t_-1.0269.wav,subject40,-35,40,17,191,11,42
20hc010l_1.4194_40ga010b_-1.4194.wav,subject03,0,-55,113,231,28,49
01jo0317_1.9508_01ko030i_-1.9508.wav,subject165,-45,-35,163,34,37,14
403c0210_0.22093_025o030h_-0.22093.wav,subject40,15,80,141,0,33,8
20ta010q_2.0279_20no010g_-2.0279.wav,subject12,-55,-5,28,203,13,44
40mo0318_1.8619_01da0114_-1.8619.wav,subject155,80,-65,158,146,36,34
40ma010f_1.9023_20ha0108_-1.9023.wav,subject126,-10,-5,101,-39,26,1
01rc0215_2.1248_406o0313_-2.1248.wav,subject03,-80,20,-17,-34,5,2
40go030u_0.30076_017o030w_-0.30076.wav,subject147,-55,-30,45,23,16,12
20qo010d_2.4652_40ma010s_-2.4652.wav,subject158,65,40,174,124,39,30
01la010m_1.3065_401o031c_-1.3065.wav,subject126,65,-40,146,191,34,42
40jc020y_0.67422_01sc0201_-0.67422.wav,subject165,-40,80,84,101,23,26
40ba0107_1.4906_01xc0203_-1.4906.wav,subject126,10,15,203,169,44,38
01yc021f_2.1056_40na010m_-2.1056.wav,subject40,-10,15,23,84,12,23
01do0316_2.3475_40go0309_-2.3475.wav,subject165,-45,10,113,197,28,43
20ec010i_0.30097_01so0313_-0.30097.wav,subject155,-65,-55,56,191,18,42
406a010y_1.9986_01wo0304_-1.9986.wav,subject03,35,80,219,-11,47,6
401c020n_1.2684_20ga010h_-1.2684.wav,subject147,-40,80,124,39,30,15
20la0103_1.8849_01do030u_-1.8849.wav,subject12,15,80,101,-39,26,1
40gc020i_1.9628_20fa010d_-1.9628.wav,subject147,-35,-80,158,203,36,44
40ic021e_0.29436_028c021b_-0.29436.wav,subject126,-30,-5,90,28,24,13
01jo030j_0.53262_01fa010f_-0.53262.wav,subject12,-45,45,107,208,27,45
02ea010m_2.3528_01fa0109_-2.3528.wav,subject126,-65,40,135,-45,32,0
40ca0106_1.568_015a010z_-1.568.wav,subject17,-65,-20,51,163,17,37
20nc0101_0.42161_02dc020j_-0.42161.wav,subject155,-15,0,180,56,40,18
02aa010o_0.4358_20ha0113_-0.4358.wav,subject17,30,-65,113,107,28,27
019a010g_0.21078_01ca010i_-0.21078.wav,subject165,45,30,107,-45,27,0
015c020e_0.59363_026a010y_-0.59363.wav,subject147,-15,80,17,90,11,24
40pc020y_1.0483_01ac020t_-1.0483.wav,subject03,-30,45,-34,56,2,18
02cc020w_1.437_40ka0110_-1.437.wav,subject126,5,-15,73,6,21,9
20gc0106_2.2225_01da0109_-2.2225.wav,subject165,-10,-40,146,11,34,10
01fa010o_1.8591_020c020f_-1.8591.wav,subject03,35,65,191,174,42,39
01xo030m_0.50067_20lc0109_-0.50067.wav,subject155,65,-20,-45,62,0,19
40oo0311_2.4917_02ac020l_-2.4917.wav,subject155,-55,-80,-11,169,6,38
021c0217_0.97487_40fo030o_-0.97487.wav,subject40,-55,-25,23,231,12,49
40io0311_1.3121_20pc0104_-1.3121.wav,subject03,-5,-80,6,11,9,10
401c0207_2.1061_022a0114_-2.1061.wav,subject12,-10,40,79,214,22,46
205c0103_0.14676_40mc0204_-0.14676.wav,subject165,-15,65,34,107,14,27
02co030t_1.2058_01ec0215_-1.2058.wav,subject12,-5,40,90,135,24,32
40ao0311_2.197_207a0108_-2.197.wav,subject158,15,-25,180,-11,40,6
20bc010j_1.4904_40nc020c_-1.4904.wav,subject17,65,-20,169,158,38,36
20io010o_0.31066_403c020e_-0.31066.wav,subject40,35,0,-28,62,3,19
20no0101_0.97618_405a010c_-0.97618.wav,subject03,15,45,197,23,43,12
20aa010a_1.9467_20hc010n_-1.9467.wav,subject40,-25,-35,118,169,29,38
018o031c_2.0377_406c020v_-2.0377.wav,subject155,-20,-35,124,152,30,35
406c020t_1.7381_20fo010h_-1.7381.wav,subject40,-35,20,163,56,37,18
01kc020t_2.298_01bo030b_-2.298.wav,subject158,35,-15,68,39,20,15
01fc0209_2.3782_20ua0107_-2.3782.wav,subject158,-65,-40,231,-45,49,0
027c0217_2.4319_407c020m_-2.4319.wav,subject40,-80,-25,146,-11,34,6
01jo030j_1.7979_20kc010n_-1.7979.wav,subject17,20,-20,129,73,31,21
02cc0208_0.78007_021c020s_-0.78007.wav,subject17,25,-25,158,68,36,20
20ga0110_1.7922_20mo010a_-1.7922.wav,subject126,55,-15,23,90,12,24
01ra0110_1.6646_024a010l_-1.6646.wav,subject17,25,-55,231,124,49,30
20ea010t_0.78008_20ca010h_-0.78008.wav,subject158,45,65,-34,113,2,28
20la010u_0.72154_20pa010s_-0.72154.wav,subject147,-25,-65,163,-45,37,0
409c020b_1.3415_40ma010n_-1.3415.wav,subject126,-45,5,107,-45,27,0
024c0214_0.25622_20io0108_-0.25622.wav,subject17,-10,0,62,79,19,22
01tc020t_2.1326_01qo030c_-2.1326.wav,subject147,-45,40,90,11,24,10
019o030z_2.2926_403a010u_-2.2926.wav,subject126,-10,-80,225,6,48,9
01do030y_1.3384_011a010r_-1.3384.wav,subject17,35,55,152,129,35,31
20ac010e_0.75971_209a010k_-0.75971.wav,subject147,15,-35,-11,-28,6,3
01ac020c_0.42155_20co0102_-0.42155.wav,subject03,65,-80,-28,34,3,14
01qa010m_1.9751_011o030j_-1.9751.wav,subject17,-5,-40,163,-28,37,3
015a010u_2.0354_01xo030u_-2.0354.wav,subject155,-40,25,73,191,21,42
40ic020n_1.0824_024o030d_-1.0824.wav,subject165,35,-10,180,96,40,25
